"llhb","6","00070000.tif","18","2","h","","H.R. 86","1834-01-27,1824-12-30","Read twice, and committed to a committee of the whole House to-morrow. Reprinted by order of the House of Representatives. A Bill More effectually to provide for the punishment of certain crimes against the United States, and for other purposes.","Committee of the Whole House"
"llhb","6","00080002.tif","18","2","h","2","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00090003.tif","18","2","h","3","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00100004.tif","18","2","h","4","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00110005.tif","18","2","h","5","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00120006.tif","18","2","h","6","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00130007.tif","18","2","h","7","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00140008.tif","18","2","h","8","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00150009.tif","18","2","h","9","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00160010.tif","18","2","h","10","H.R. 86","1834-01-27,1824-12-30","",""
"llhb","6","00170000.tif","18","2","h","","H.R. 86","1825-01-06","Printed by order of the House of Representatives. Amendments To be submitted by Mr. Webster, To the Bill more effectually to provide for the punishment of certain crimes against the United States, and for other purposes.",""
"llhb","6","00180002.tif","18","2","h","2","H.R. 86","1825-01-06","",""
"llhb","6","00190003.tif","18","2","h","3","H.R. 86","1825-01-06","",""
"llhb","6","00200004.tif","18","2","h","4","H.R. 86","1825-01-06","",""
"llhb","6","00210005.tif","18","2","h","5","H.R. 86","1825-01-06","",""
"llhb","6","00220006.tif","18","2","h","6","H.R. 86","1825-01-06","",""
"llhb","6","00230007.tif","18","2","h","7","H.R. 86","1825-01-06","",""
"llhb","6","00240000.tif","18","2","h","","H.R. 86","1825-01-12","Printed by order of the House of Representatives. The House having under consideration the Bill more effectually to provide for the punishment of certain crimes against the United States, and for other purposes, Mr. Livingston moved the following Amendments: Strike out the 18th, 19th, and 20th sections, and in lieu thereof insert:",""
"llhb","6","00250002.tif","18","2","h","2","H.R. 86","1825-01-12","",""
"llhb","6","00260003.tif","18","2","h","3","H.R. 86","1825-01-12","",""
"llhb","6","00270004.tif","18","2","h","4","H.R. 86","1825-01-12","",""
"llhb","6","00280005.tif","18","2","h","5","H.R. 86","1825-01-12","",""
"llhb","6","00290006.tif","18","2","h","6","H.R. 86","1825-01-12","",""
"llhb","6","00300007.tif","18","2","h","7","H.R. 86","1825-01-12","",""
"llhb","6","00310008.tif","18","2","h","8","H.R. 86","1825-01-12","",""
"llhb","6","00320009.tif","18","2","h","9","H.R. 86","1825-01-12","",""
"llhb","6","00330010.tif","18","2","h","10","H.R. 86","1825-01-12","",""
"llhb","6","00340011.tif","18","2","h","11","H.R. 86","1825-01-12","",""
"llhb","6","00350012.tif","18","2","h","12","H.R. 86","1825-01-12","",""
"llhb","6","00360000.tif","18","2","h","","H.R. 86","1825-02-15","Order to be printed as amended. [The additions made by the amendments of the Senate are in Italics, and those parts stricken out are within brackets.] An Act More effectually to provide for the punishment of certain crimes against the United States, and for other purposes.",""
"llhb","6","00370002.tif","18","2","h","2","H.R. 86","1825-02-15","",""
"llhb","6","00380003.tif","18","2","h","3","H.R. 86","1825-02-15","",""
"llhb","6","00390004.tif","18","2","h","4","H.R. 86","1825-02-15","",""
"llhb","6","00400005.tif","18","2","h","5","H.R. 86","1825-02-15","",""
"llhb","6","00410006.tif","18","2","h","6","H.R. 86","1825-02-15","",""
"llhb","6","00420007.tif","18","2","h","7","H.R. 86","1825-02-15","",""
"llhb","6","00430008.tif","18","2","h","8","H.R. 86","1825-02-15","",""
"llhb","6","00440009.tif","18","2","h","9","H.R. 86","1825-02-15","",""
"llhb","6","00450010.tif","18","2","h","10","H.R. 86","1825-02-15","",""
"llhb","6","00460011.tif","18","2","h","11","H.R. 86","1825-02-15","",""
"llhb","6","00470012.tif","18","2","h","12","H.R. 86","1825-02-15","",""
"llhb","6","00480013.tif","18","2","h","13","H.R. 86","1825-02-15","",""
"llhb","6","00490014.tif","18","2","h","14","H.R. 86","1825-02-15","",""
"llhb","6","00500015.tif","18","2","h","15","H.R. 86","1825-02-15","",""
"llhb","6","00510016.tif","18","2","h","16","H.R. 86","1825-02-15","",""
"llhb","6","00520017.tif","18","2","h","17","H.R. 86","1825-02-15","",""
"llhb","6","00530018.tif","18","2","h","18","H.R. 86","1825-02-15","",""
"llhb","6","00540019.tif","18","2","h","19","H.R. 86","1825-02-15","",""
"llhb","6","00550020.tif","18","2","h","20","H.R. 86","1825-02-15","",""
"llhb","6","00560000.tif","18","2","h","","H.R. 99","1824-12-14","Read, and passed to a second reading. An Act Authorizing re-payment for Land erroneously sold by the United States.",""
"llhb","6","00570000.tif","18","2","h","","H.R. 104","1824-02-06,1824-12-20","Read twice, and committed to a committee of the whole House on the state of the Union. Printed by order of the House of Representatives. A Bill Laying duties on sales of Merchandise at Auction, and for other purposes.","Committee of the Whole House on the state of the Union"
"llhb","6","00580002.tif","18","2","h","2","H.R. 104","1824-02-06,1824-12-20","",""
"llhb","6","00590003.tif","18","2","h","3","H.R. 104","1824-02-06,1824-12-20","",""
