"llhb","21","00200008.tif","7","2","h","8","5","1803-01-11","",""
"llhb","21","00210000.tif","7","2","h","","6","1803-01-13","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, For the relief of Henry Messonnier.","Committee of the Whole House"
"llhb","21","00220000.tif","7","2","h","","7","1803-01-13","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, For incorporating an Insurance Company in the City of Washington.","Committee of the Whole House"
"llhb","21","00230002.tif","7","2","h","2","7","1803-01-13","",""
"llhb","21","00240003.tif","7","2","h","3","7","1803-01-13","",""
"llhb","21","00250004.tif","7","2","h","4","7","1803-01-13","",""
"llhb","21","00260005.tif","7","2","h","5","7","1803-01-13","",""
"llhb","21","00270006.tif","7","2","h","6","7","1803-01-13","",""
"llhb","21","00280007.tif","7","2","h","7","7","1803-01-13","",""
"llhb","21","00290008.tif","7","2","h","8","7","1803-01-13","",""
"llhb","21","00300009.tif","7","2","h","9","7","1803-01-13","",""
"llhb","21","00310010.tif","7","2","h","10","7","1803-01-13","",""
"llhb","21","00320011.tif","7","2","h","11","7","1803-01-13","",""
"llhb","21","00330000.tif","7","2","h","","8","1803-01-13","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, For the relief of Hugh Alexander, and others.","Committee of the Whole House"
"llhb","21","00340002.tif","7","2","h","2","8","1803-01-13","",""
"llhb","21","00350000.tif","7","2","h","","9","1803-01-14","Read the first and second time, and ordered to be committed to a Committee of the whole House on Tuesday next. A Bill, Additional to and amendatory of an act, intituled, ''An act to incorporate the inhabitants of the city of Washington, in the district of Columbia.''","Committee of the Whole House"
"llhb","21","00360002.tif","7","2","h","2","9","1803-01-14","",""
"llhb","21","00370003.tif","7","2","h","3","9","1803-01-14","",""
"llhb","21","00380004.tif","7","2","h","4","9","1803-01-14","",""
"llhb","21","00390005.tif","7","2","h","5","9","1803-01-14","",""
"llhb","21","00400000.tif","7","2","h","","10","1803-01-14","Read the first and second time, and ordered to be committed to a Committee of the whole House on Tuesday next. A Bill, To lay out and open a new public road in the county of Washington, in the District of Columbia.","Committee of the Whole House"
"llhb","21","00410002.tif","7","2","h","2","10","1803-01-14","",""
"llhb","21","00420000.tif","7","2","h","","11","1803-01-14","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, For the relief of the sufferers by fire, in the town of Portsmouth.","Committee of the Whole House"
"llhb","21","00430000.tif","7","2","h","","12","1803-01-19","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, For the importation of Ordnance, Arms, &c.","Committee of the Whole House"
"llhb","21","00440000.tif","7","2","h","","13","1803-01-19","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, For the encouragement of Learning, and for the promotion of Useful Arts.","Committee of the Whole House"
"llhb","21","00450002.tif","7","2","h","2","13","1803-01-19","",""
"llhb","21","00460003.tif","7","2","h","3","13","1803-01-19","",""
"llhb","21","00470004.tif","7","2","h","4","13","1803-01-19","",""
"llhb","21","00480005.tif","7","2","h","5","13","1803-01-19","",""
"llhb","21","00490006.tif","7","2","h","6","13","1803-01-19","",""
"llhb","21","00500007.tif","7","2","h","7","13","1803-01-19","",""
"llhb","21","00510008.tif","7","2","h","8","13","1803-01-19","",""
"llhb","21","00520009.tif","7","2","h","9","13","1803-01-19","",""
"llhb","21","00530010.tif","7","2","h","10","13","1803-01-19","",""
"llhb","21","00540011.tif","7","2","h","11","13","1803-01-19","",""
"llhb","21","00550012.tif","7","2","h","12","13","1803-01-19","",""
"llhb","21","00560013.tif","7","2","h","13","13","1803-01-19","",""
"llhb","21","00570014.tif","7","2","h","14","13","1803-01-19","",""
"llhb","21","00580015.tif","7","2","h","15","13","1803-01-19","",""
"llhb","21","00590000.tif","7","2","h","","14","1803-01-24","Read the first and second time, and ordered to be committed to a Committee of the whole House on Thursday next. A Bill, Supplementary to the ''Act concerning Consuls and Vice-Consuls,'' and for the further protection of American Seaman.","Committee of the Whole House"
"llhb","21","00600002.tif","7","2","h","2","14","1803-01-24","",""
"llhb","21","00610003.tif","7","2","h","3","14","1803-01-24","",""
"llhb","21","00620004.tif","7","2","h","4","14","1803-01-24","",""
"llhb","21","00630005.tif","7","2","h","5","14","1803-01-24","",""
"llhb","21","00640006.tif","7","2","h","6","14","1803-01-24","",""
"llhb","21","00650000.tif","7","2","h","","15","1803-01-25","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, Making an appropriation for the preservation of Timber on the public Navy Yards, and for the improvement of the same.","Committee of the Whole House"
"llhb","21","00660000.tif","7","2","h","","16","1803-01-25","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, To make provisions for persons that have been disabled by known wounds received in the service of the United States, during the Revolutionary War.","Committee of the Whole House"
"llhb","21","00670002.tif","7","2","h","2","16","1803-01-25","",""
"llhb","21","00680000.tif","7","2","h","","17","1803-01-26","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, For the relief of William Ray, and John Follawell.","Committee of the Whole House"
"llhb","21","00690000.tif","7","2","h","","18","1803-01-26","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, In addition to an Act, intituled ''An Act fixing the Military peace establishment of the United States.''","Committee of the Whole House"
"llhb","21","00700002.tif","7","2","h","2","18","1803-01-26","",""
"llhb","21","00710000.tif","7","2","h","","19","1803-01-26","Read the first and second time, and ordered to be committed to a Committee of the whole House on Friday next. A Bill, For the relief of the proprietors of the Salem Turnpike road in Massachusetts.","Committee of the Whole House"
"llhb","21","00720002.tif","7","2","h","2","19","1803-01-26","",""
"llhb","21","00730000.tif","7","2","h","","20","1803-01-26","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, To prevent the importation of Certain Persons, whose admission is prohibited by certain laws of the State Government.","Committee of the Whole House"
"llhb","21","00740002.tif","7","2","h","2","20","1803-01-26","",""
"llhb","21","00750003.tif","7","2","h","3","20","1803-01-26","",""
"llhb","21","00760000.tif","7","2","h","","21","1803-01-26,1803-02-04","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. Amended, and ordered to be engrossed. A Bill, To prevent the importation of Certain Persons, whose admission is prohibited by certain laws of the State Governments.","Committee of the Whole House"
"llhb","21","00770002.tif","7","2","h","2","21","1803-01-26,1803-02-04","",""
"llhb","21","00780003.tif","7","2","h","3","21","1803-01-26,1803-02-04","",""
"llhb","21","00790000.tif","7","2","h","","22","1803-01-27","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, To amend an Act, intituled, ''An Act to amend the Judicial System of the United States.''","Committee of the Whole House"
"llhb","21","00800002.tif","7","2","h","2","22","1803-01-27","",""
"llhb","21","00810000.tif","7","2","h","","23","1803-01-28","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, To provide an additional Armament for the protection of the Seaman and Commerce of the United States.","Committee of the Whole House"
"llhb","21","00820002.tif","7","2","h","2","23","1803-01-28","",""
"llhb","21","00830000.tif","7","2","h","","24","1803-02-01","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, To prolong, the continuance of the Mint of Philadelphia.","Committee of the Whole House"
"llhb","21","00840000.tif","7","2","h","","25","1803-02-02","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, For the relief of Moses White.","Committee of the Whole House"
"llhb","21","00850002.tif","7","2","h","2","25","1803-02-02","",""
"llhb","21","00860000.tif","7","2","h","","26","1803-02-03","Read the first and second time, and ordered to be committed to a Committee of the whole House on Saturday next. A Bill, To provide for the granting of Clearances to Ships or Vessels of the United States, lying in the river Mississippi, south of the southern boundary of the United States, and therein to amend an act, intituled, ''An Act to regulate the Collection of Duties on Imports and Tonnage,'' and for other purposes.","Committee of the Whole House"
"llhb","21","00870002.tif","7","2","h","2","26","1803-02-03","",""
"llhb","21","00880003.tif","7","2","h","3","26","1803-02-03","",""
"llhb","21","00890004.tif","7","2","h","4","26","1803-02-03","",""
"llhb","21","00900000.tif","7","2","h","","27","1803-02-03","Read the first and second time, and ordered to be committed to a Committee of the whole House on Saturday next. A Bill, Supplementary to the Act intituled ''An Act providing passports for the ships and vessels of the United States.''","Committee of the Whole House"
"llhb","21","00910002.tif","7","2","h","2","27","1803-02-03","",""
"llhb","21","00920000.tif","7","2","h","","28","1803-02-07","Read the first and second time, and ordered to be committed to a Committee of the whole House on Wednesday next. A Bill, To make provision for Person that have been Disabled by known Wounds received in the actual service of the United States, during the Revolutionary War.","Committee of the Whole House"
"llhb","21","00930002.tif","7","2","h","2","28","1803-02-07","",""
"llhb","21","00940003.tif","7","2","h","3","28","1803-02-07","",""
"llhb","21","00950004.tif","7","2","h","4","28","1803-02-07","",""
"llhb","21","00960000.tif","7","2","h","","29","1803-02-07","Read the first and second time, and referred to the committee of the whole House, to whom was, this day, committed ''so much of the message of the President of the United States, of the 15th December last, as relates to the Militia Institution of the United States.'' A Bill, In addition to an act, intituled, ''An Act more effectually to provide for the National defence, by establishing an Uniform Militia throughout the United States.''","Committee of the Whole House"
"llhb","21","00970002.tif","7","2","h","2","29","1803-02-07","",""
"llhb","21","00980000.tif","7","2","h","","30","1803-02-08","Read the first and second time, and ordered to be committed to a Committee of the whole House on Friday next. A Bill, Further to alter and establish certain Post Roads, and for other purposes.","Committee of the Whole House"
"llhb","21","00990002.tif","7","2","h","2","30","1803-02-08","",""
"llhb","21","01000003.tif","7","2","h","3","30","1803-02-08","",""
"llhb","21","01010000.tif","7","2","h","","31","1803-02-10","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, For establishing the Government of the Territory of Columbia.","Committee of the Whole House"
"llhb","21","01020002.tif","7","2","h","2","31","1803-02-10","",""
"llhb","21","01030003.tif","7","2","h","3","31","1803-02-10","",""
"llhb","21","01040004.tif","7","2","h","4","31","1803-02-10","",""
"llhb","21","01050005.tif","7","2","h","5","31","1803-02-10","",""
"llhb","21","01060006.tif","7","2","h","6","31","1803-02-10","",""
"llhb","21","01070007.tif","7","2","h","7","31","1803-02-10","",""
"llhb","21","01080008.tif","7","2","h","8","31","1803-02-10","",""
"llhb","21","01090009.tif","7","2","h","9","31","1803-02-10","",""
"llhb","21","01100010.tif","7","2","h","10","31","1803-02-10","",""
"llhb","21","01110000.tif","7","2","h","","32","1803-02-10","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, To prevent the importation of certain Persons into certain States, where, by the laws thereof, their admission is prohibited","Committee of the Whole House"
"llhb","21","01120002.tif","7","2","h","2","32","1803-02-10","",""
"llhb","21","01130003.tif","7","2","h","3","32","1803-02-10","",""
"llhb","21","01140000.tif","7","2","h","","33","1803-02-11","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, For the relief of Samuel Corp.","Committee of the Whole House"
"llhb","21","01150002.tif","7","2","h","2","33","1803-02-11","",""
"llhb","21","01160000.tif","7","2","h","","34","1803-02-12","Read the first and second time, and ordered to be committed to the Committee of the whole House, to whom was this day referred, the report of the Committee of Commerce and Manufactures, on the Petition of Thomas Storm, and others, Sugar Refiners of the City of New York. A Bill, To allow a drawback of Duty on Sugar Refined within the United States.","Committee of the Whole House~Committee of Commerce and Manufactures"
"llhb","21","01170002.tif","7","2","h","2","34","1803-02-12","",""
"llhb","21","01180003.tif","7","2","h","3","34","1803-02-12","",""
"llhb","21","01190004.tif","7","2","h","4","34","1803-02-12","",""
"llhb","21","01200005.tif","7","2","h","5","34","1803-02-12","",""
"llhb","21","01210006.tif","7","2","h","6","34","1803-02-12","",""
"llhb","21","01220000.tif","7","2","h","","35","1803-02-14","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, Concerning the insurance of buildings, goods, and furniture, in the county of Alexandria, in the territory of Columbia.","Committee of the Whole House"
"llhb","21","01230002.tif","7","2","h","2","35","1803-02-14","",""
"llhb","21","01240000.tif","7","2","h","","36","1803-02-14","Read the first and second time, and ordered to be committed to a Committee of the whole House on Thursday next. A Bill, More effectually to provide for the organization of the Militia of the District of Columbia.","Committee of the Whole House"
"llhb","21","01250002.tif","7","2","h","2","36","1803-02-14","",""
"llhb","21","01260003.tif","7","2","h","3","36","1803-02-14","",""
"llhb","21","01270004.tif","7","2","h","4","36","1803-02-14","",""
"llhb","21","01280005.tif","7","2","h","5","36","1803-02-14","",""
"llhb","21","01290006.tif","7","2","h","6","36","1803-02-14","",""
"llhb","21","01300007.tif","7","2","h","7","36","1803-02-14","",""
"llhb","21","01310008.tif","7","2","h","8","36","1803-02-14","",""
"llhb","21","01320009.tif","7","2","h","9","36","1803-02-14","",""
"llhb","21","01330010.tif","7","2","h","10","36","1803-02-14","",""
"llhb","21","01340011.tif","7","2","h","11","36","1803-02-14","",""
"llhb","21","01350012.tif","7","2","h","12","36","1803-02-14","",""
"llhb","21","01360013.tif","7","2","h","13","36","1803-02-14","",""
"llhb","21","01370014.tif","7","2","h","14","36","1803-02-14","",""
"llhb","21","01380015.tif","7","2","h","15","36","1803-02-14","",""
"llhb","21","01390016.tif","7","2","h","16","36","1803-02-14","",""
"llhb","21","01400017.tif","7","2","h","17","36","1803-02-14","",""
"llhb","21","01410018.tif","7","2","h","18","36","1803-02-14","",""
"llhb","21","01420019.tif","7","2","h","19","36","1803-02-14","",""
"llhb","21","01430020.tif","7","2","h","20","36","1803-02-14","",""
"llhb","21","01440021.tif","7","2","h","21","36","1803-02-14","",""
"llhb","21","01450022.tif","7","2","h","22","36","1803-02-14","",""
"llhb","21","01460023.tif","7","2","h","23","36","1803-02-14","",""
"llhb","21","01470024.tif","7","2","h","24","36","1803-02-14","",""
"llhb","21","01480025.tif","7","2","h","25","36","1803-02-14","",""
"llhb","21","01490026.tif","7","2","h","26","36","1803-02-14","",""
"llhb","21","01500027.tif","7","2","h","27","36","1803-02-14","",""
"llhb","21","01510028.tif","7","2","h","28","36","1803-02-14","",""
"llhb","21","01520029.tif","7","2","h","29","36","1803-02-14","",""
"llhb","21","01530000.tif","7","2","h","","37","1803-02-14","Read the first and second time, and committed to a Committee of the whole House on Wednesday next. A Bill, In addition to the Act, intituled, ''An Act concerning the registering and recording of ships and vessels of the United States,'' and to the Act, intituled, ''An Act to regulate the collection of duties on imports and tonnage.''","Committee of the Whole House"
"llhb","21","01540002.tif","7","2","h","2","37","1803-02-14","",""
"llhb","21","01550003.tif","7","2","h","3","37","1803-02-14","",""
"llhb","21","01560000.tif","7","2","h","","38","1803-02-15","Read the first and second time, and ordered to be committed to a Committee of the Whole House on Friday next. A Bill, Making an appropriation for the support of the Navy of the United States, for the year one thousand eight hundred and three.","Committee of the Whole House"
"llhb","21","01570002.tif","7","2","h","2","38","1803-02-15","",""
"llhb","21","01580003.tif","7","2","h","3","38","1803-02-15","",""
"llhb","21","01590004.tif","7","2","h","4","38","1803-02-15","",""
"llhb","21","01600000.tif","7","2","h","","39","1803-02-15","Read the first and second time, and ordered to be committed to a Committee of the whole House on Thursday next. A Bill, For continuing in force a law, entitle ''An Act for establishing Trading houses with the Indian tribes.''","Committee of the Whole House"
"llhb","21","01610002.tif","7","2","h","2","39","1803-02-15","",""
"llhb","21","01620000.tif","7","2","h","","40","1803-02-15","Read the first and second time, and ordered to be committed to a Committee of the whole House on Thursday next. A Bill, For erecting a Light-house at the entrance of Penobscot Bay, or any other place in its vicinity, that may be deemed preferable by the Secretary of the Treasury.","Committee of the Whole House"
"llhb","21","01630002.tif","7","2","h","","40","1803-02-15","",""
"llhb","21","01640000.tif","7","2","h","","41","1803-02-16","Read the first and second time, and ordered to be committed to a Committee of the whole House on Friday next. A Bill, to establish a Building and Fire Insurance Company in the City of Washington.","Committee of the Whole House"
"llhb","21","01650002.tif","7","2","h","2","41","1803-02-16","",""
"llhb","21","01660003.tif","7","2","h","3","41","1803-02-16","",""
"llhb","21","01670004.tif","7","2","h","4","41","1803-02-16","",""
"llhb","21","01680005.tif","7","2","h","5","41","1803-02-16","",""
"llhb","21","01690006.tif","7","2","h","6","41","1803-02-16","",""
"llhb","21","01700007.tif","7","2","h","7","41","1803-02-16","",""
"llhb","21","01710000.tif","7","2","h","","42","1803-02-16","Read the first and second time, and ordered to be committed to a Committee of the whole House To-morrow. A Bill, To revive and continue in force, an act in addition to an act, intituled, ''An act in addition to an act, regulating the grants of lands appropriated for military services, and for the society of the United Brethren, for propagating the Gospel among the Heathen.''","Committee of the Whole House"
"llhb","21","01720002.tif","7","2","h","2","42","1803-02-16","",""
"llhb","21","01730003.tif","7","2","h","3","42","1803-02-16","",""
"llhb","21","01740000.tif","7","2","h","","43","1803-02-16","Read the first and second time, and ordered to be committed to a Committee of the whole House on Saturday next. A Bill, Making appropriations for the support of government, for the year one thousand eight hundred and three.","Committee of the Whole House"
"llhb","21","01750002.tif","7","2","h","2","43","1803-02-16","",""
"llhb","21","01760003.tif","7","2","h","3","43","1803-02-16","",""
"llhb","21","01770004.tif","7","2","h","4","43","1803-02-16","",""
"llhb","21","01780005.tif","7","2","h","5","43","1803-02-16","",""
"llhb","21","01790006.tif","7","2","h","6","43","1803-02-16","",""
"llhb","21","01800007.tif","7","2","h","7","43","1803-02-16","",""
"llhb","21","01810008.tif","7","2","h","8","43","1803-02-16","",""
"llhb","21","01820009.tif","7","2","h","9","43","1803-02-16","",""
"llhb","21","01830010.tif","7","2","h","10","43","1803-02-16","",""
"llhb","21","01840011.tif","7","2","h","11","43","1803-02-16","",""
"llhb","21","01850012.tif","7","2","h","12","43","1803-02-16","",""
"llhb","21","01860000.tif","7","2","h","","44","1803-02-17","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, In addition to an Act, intituled, ''An Act to establish an uniform rule of naturalization, and to repeal the acts heretofore passed on that subject.''","Committee of the Whole House"
"llhb","21","01870000.tif","7","2","h","","45","1803-02-18","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, To make Beaufort and Passamaquoddy, ports of entry and delivery; to make Easton, Nanjemoy, and Tiverton, ports of delivery; to change the name of the District of Nanjemoy to that of Saint Mary's; to authorize the establishment of a new collection District on Lake Ontario; and the appointment of a Surveyor at Nanjemoy.","Committee of the Whole House"
"llhb","21","01880002.tif","7","2","h","2","45","1803-02-18","",""
"llhb","21","01890003.tif","7","2","h","3","45","1803-02-18","",""
"llhb","21","01900000.tif","7","2","h","","46","1803-02-18","Read the first and second time, and ordered to be committed to a Committee of the whole House to-morrow. A Bill, In addition to, and in modification of the propositions contained in the act, intituled, ''An Act to enable the people of the eastern division of the Territory north west of the river Ohio, to form a constitution and state government, and for the admission of such state into the Union, on an equal footing with the original states, and for other purposes.''","Committee of the Whole House"
"llhb","21","01910002.tif","7","2","h","2","46","1803-02-18","",""
"llhb","21","01920003.tif","7","2","h","3","46","1803-02-18","",""
"llhb","21","01930004.tif","7","2","h","4","46","1803-02-18","",""
"llhb","21","01940005.tif","7","2","h","5","46","1803-02-18","",""
"llhb","21","01950006.tif","7","2","h","6","46","1803-02-18","",""
"llhb","21","01960000.tif","7","2","h","","47","1803-02-18","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, to reduce the Marine Corps of the United States.","Committee of the Whole House"
"llhb","21","01970002.tif","7","2","h","2","47","1803-02-18","",""
"llhb","21","01980000.tif","7","2","h","","48","1803-02-18","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, For the relief of Joshua Harvey, and others.","Committee of the Whole House"
"llhb","21","01990002.tif","7","2","h","2","48","1803-02-18","",""
"llhb","21","02000000.tif","7","2","h","","49","1803-02-19","Read the first and second time, and ordered to be committed to a Committee of the whole House on Monday next. A Bill, Concerning the Salt Springs on the waters of the Wabash River.","Committee of the Whole House"
"llhb","21","02010000.tif","7","2","h","","50","1803-02-19","Read the first and second time, and ordered to be committed to a Committee of the whole House on Tuesday next. A Bill, Regulating the grants of land, and providing for the disposal of the lands of the United States, south of the State of Tennessee.","Committee of the Whole House"
"llhb","21","02020002.tif","7","2","h","2","50","1803-02-19","",""
"llhb","21","02030003.tif","7","2","h","3","50","1803-02-19","",""
"llhb","21","02040004.tif","7","2","h","4","50","1803-02-19","",""
"llhb","21","02050005.tif","7","2","h","5","50","1803-02-19","",""
"llhb","21","02060006.tif","7","2","h","6","50","1803-02-19","",""
"llhb","21","02070007.tif","7","2","h","7","50","1803-02-19","",""
"llhb","21","02080008.tif","7","2","h","8","50","1803-02-19","",""
"llhb","21","02090009.tif","7","2","h","9","50","1803-02-19","",""
"llhb","21","02100010.tif","7","2","h","10","50","1803-02-19","",""
"llhb","21","02110011.tif","7","2","h","11","50","1803-02-19","",""
"llhb","21","02120012.tif","7","2","h","12","50","1803-02-19","",""
"llhb","21","02130013.tif","7","2","h","13","50","1803-02-19","",""
"llhb","21","02140000.tif","7","2","h","","51","1803-02-19","Read the first and second time, and ordered to be committed to a Committee of the whole House on Tuesday next. A Bill, for settling sundry claims to public lands of the United States, south of the State of Tennessee.","Committee of the Whole House"
"llhb","21","02150002.tif","7","2","h","2","51","1803-02-19","",""
"llhb","21","02160003.tif","7","2","h","3","51","1803-02-19","",""
"llhb","21","02170004.tif","7","2","h","4","51","1803-02-19","",""
"llhb","21","02180005.tif","7","2","h","5","51","1803-02-19","",""
"llhb","21","02190006.tif","7","2","h","6","51","1803-02-19","",""
"llhb","21","02200007.tif","7","2","h","7","51","1803-02-19","",""
"llhb","21","02210000.tif","7","2","h","","52","1803-02-19,1803-02-21","Received, and ordered to lie on the Table. Read the first and second time, and ordered to be committed to a Committee of the whole House on Thursday next. A Bill, To Incorporate the Director of the Columbian Library Company.","Committee of the Whole House"
"llhb","21","02220002.tif","7","2","h","2","52","1803-02-19,1803-02-21","",""
"llhb","21","02230003.tif","7","2","h","3","52","1803-02-19,1803-02-21","",""
"llhb","21","02240004.tif","7","2","h","4","52","1803-02-19,1803-02-21","",""
"llhb","21","02250005.tif","7","2","h","5","52","1803-02-19,1803-02-21","",""
"llhb","21","02260000.tif","7","2","h","","53","1803-02-25","Read the first and second time, and committed to the Committee of the whole House, to whom was this day referred, the report of a Committee appointed on the 15th instant on the subject of quarantine of vessels within the district of Columbia. A Bill, To regulate the Quarantine of ships and vessels in the port of Alexandria.","Committee of the Whole House"
"llhb","21","02270002.tif","7","2","h","2","53","1803-02-25","",""
"llhb","21","02280000.tif","7","2","h","","54","1803-01-26","Mr. Jones's Motion. Referred to the Committee of the whole House, to whom was committed on the 10th instant, the report of the Committee of Commerce and Manufactures, on so much of the Message from the President of the United States of the 15th ultimo, as ''Relates to discriminating and countervailing duties, and the act of the British Parliament on that subject.''","Committee of the Whole House"
