"llhb","47","00010000.tif","15","1","h","","H.R. 1","1817-12-08","Read twice, and committed to a committee of the whole House, to-morrow. A Bill Authorizing the commutation of soldiers' bounty lands.","Committee of the Whole House"
"llhb","47","00020002.tif","15","1","h","2","H.R. 1","1817-12-08","",""
"llhb","47","00030000.tif","15","1","h","","H.R. 2","1817-12-08","Read twice, and committed to a committee of the whole House, to-morrow. A Bill For the relief of John Bate.","Committee of the Whole House"
"llhb","47","00040002.tif","15","1","h","2","H.R. 2","1817-12-08","",""
"llhb","47","00050000.tif","15","1","h","","H.R. 2","1817-12-08","Proposed Amendments To the bill, Authorizing the commutation of soldiers' bounty lands.--After the enacting clause, strike out the residue of the bill, and insert as follows:",""
"llhb","47","00060002.tif","15","1","h","2","H.R. 2","1817-12-08","",""
"llhb","47","00070003.tif","15","1","h","3","H.R. 2","1817-12-08","",""
"llhb","47","00080004.tif","15","1","h","4","H.R. 2","1817-12-08","",""
"llhb","47","00090000.tif","15","1","h","","H.R. 3","1817-12-09","Read twice, and committed to a committee of the whole House, to-morrow. A Bill To abolish the Internal Duties.","Committee of the Whole House"
"llhb","47","00100002.tif","15","1","h","2","H.R. 3","1817-12-09","",""
"llhb","47","00110003.tif","15","1","h","3","H.R. 3","1817-12-09","",""
"llhb","47","00120004.tif","15","1","h","4","H.R. 3","1817-12-09","",""
"llhb","47","00130005.tif","15","1","h","5","H.R. 3","1817-12-09","",""
"llhb","47","00140006.tif","15","1","h","6","H.R. 3","1817-12-09","",""
"llhb","47","00150000.tif","15","1","h","","H.R. 4","1817-12-09","Read twice, and committed to a committee of the whole House, to-morrow. A Bill Supplementary to the Act establishing the Mint, and the act concerning the Mint.","Committee of the Whole House"
"llhb","47","00160000.tif","15","1","h","","H.R. 6","1817-12-12","Read twice, and committed to a committee of the whole House, on Monday next. A Bill To establish an uniform system of Bankruptcy throughout the United States.","Committee of the Whole House"
"llhb","47","00170002.tif","15","1","h","2","H.R. 6","1817-12-12","",""
"llhb","47","00180003.tif","15","1","h","3","H.R. 6","1817-12-12","",""
"llhb","47","00190004.tif","15","1","h","4","H.R. 6","1817-12-12","",""
"llhb","47","00200005.tif","15","1","h","5","H.R. 6","1817-12-12","",""
"llhb","47","00210006.tif","15","1","h","6","H.R. 6","1817-12-12","",""
