"llhb","46","00010000.tif","14","1","h","","H.R. 2","1815-12-15","Read twice and committed to a Committee of the whole House to-morrow. A Bill Making additional appropriations to defray the expenses of the Army and Militia, during the years 1814 and 1815.","Committee of the Whole House"
"llhb","46","00020002.tif","14","1","h","2","H.R. 2","1815-12-15","",""
"llhb","46","00030000.tif","14","1","h","","H.R. 6","1815-12-19","Read twice and committed to a Committee of the whole House to-morrow. A Bill To authorize the payment for property lost, captured or destroyed by the enemy, while in the military service of the United States.","Committee of the Whole House"
"llhb","46","00040002.tif","14","1","h","2","H.R. 6","1815-12-19","",""
"llhb","46","00050003.tif","14","1","h","3","H.R. 6","1815-12-19","",""
"llhb","46","00060000.tif","14","1","h","","H.R. 7","1815-12-20","Read twice and committed to a Committee of the whole House on Monday next. A Bill For the relief of the infirm, disabled, and superanuated officers and soldiers, of the revolutionary war, the late war, and the army of the United States for the time being.","Committee of the Whole House"
"llhb","46","00070002.tif","14","1","h","2","H.R. 7","1815-12-20","",""
"llhb","46","00080003.tif","14","1","h","3","H.R. 7","1815-12-20","",""
"llhb","46","00090004.tif","14","1","h","4","H.R. 7","1815-12-20","",""
"llhb","46","00100000.tif","14","1","h","","H.R. 9","1815-12-26","Read twice and committed to a Committee of the whole House on Thursday next. A Bill Making provision for three additional Military Academies.","Committee of the Whole House"
"llhb","46","00110002.tif","14","1","h","2","H.R. 9","1815-12-26","",""
"llhb","46","00120003.tif","14","1","h","3","H.R. 9","1815-12-26","",""
"llhb","46","00130004.tif","14","1","h","4","H.R. 9","1815-12-26","",""
"llhb","46","00140000.tif","14","1","h","","H.R. 10","1815-12-27","Read twice and committed to a committee of the whole House on Friday next. A Bill Rewarding the officers and crew of the sloop of war Hornet, for the capture, and destruction of the British sloop of war Penguin.","Committee of the Whole House"
"llhb","46","00150000.tif","14","1","h","","H.R. 11","1815-12-28","Read twice and committed to a Committee of the whole House to-morrow. A Bill To enlarge the time for ascertaining the annual transfers and changes of property subject to the direct tax, and for other purposes.","Committee of the Whole House"
"llhb","46","00160002.tif","14","1","h","2","H.R. 11","1815-12-28","",""
"llhb","46","00170000.tif","14","1","h","","H.R. 13","1815-12-29","Read twice and committed to a committee of the whole House on Tuesday next. A Bill To enable the people of the Mississippi Territory, to form a Constitution and State Government, and for the admission of such State into the Union, on an equal footing with the original States.","Committee of the Whole House"
"llhb","46","00180002.tif","14","1","h","2","H.R. 13","1815-12-29","",""
"llhb","46","00190003.tif","14","1","h","3","H.R. 13","1815-12-29","",""
"llhb","46","00200004.tif","14","1","h","4","H.R. 13","1815-12-29","",""
"llhb","46","00210000.tif","14","1","h","","H.R. 15","1815-12-29","Read twice and committed to a Committee of the whole House on Tuesday next. A Bill To regulate the commerce between the Territories of the United States, and of his britannic majesty, according to the convention concluded the third day of July, one thousand eight hundred and fifteen.","Committee of the Whole House"
"llhb","46","00220002.tif","14","1","h","2","H.R. 15","1815-12-29","",""
"llhb","46","00230000.tif","14","1","h","","H.R. 17","1816-01-02","Read twice and committed to a Committee of the whole House on Thursday next. A Bill To authorize the settlement and payment of certain claims, for the services of the Militia.","Committee of the Whole House"
"llhb","46","00240002.tif","14","1","h","2","H.R. 17","1816-01-02","",""
"llhb","46","00250000.tif","14","1","h","","H.R. 19","1816-01-03","Read twice and committed to a Committee of the whole House to-morrow. An Act Authorizing a subscription for an edition of such of the laws of the United States, as relate exclusively to the District of Columbia.","Committee of the Whole House"
"llhb","46","00260002.tif","14","1","h","2","H.R. 19","1816-01-03","",""
"llhb","46","00270000.tif","14","1","h","","H.R. 22","1816-01-04","Read twice and committed to a Committee of the whole House on Monday next. A Bill To provide for the widows and orphans of the officers, non-commissioned officers, musicians, and privates of the volunteers and militia, who have been killed in battle, died in service, or of wounds received while in the service of the United States, during the late war.","Committee of the Whole House"
"llhb","46","00280002.tif","14","1","h","2","H.R. 22","1816-01-04","",""
"llhb","46","00290000.tif","14","1","h","","H.R. 24","1816-01-05","Read twice and committed to a committee of the whole House to-morrow. A Bill To enable the people of the Indiana Territory, to form a Constitution and State Government, and for the admission of such State into the Union, on an equal footing with the original States.","Committee of the Whole House"
"llhb","46","00300002.tif","14","1","h","2","H.R. 24","1816-01-05","",""
"llhb","46","00310003.tif","14","1","h","3","H.R. 24","1816-01-05","",""
"llhb","46","00320004.tif","14","1","h","4","H.R. 24","1816-01-05","",""
"llhb","46","00330005.tif","14","1","h","5","H.R. 24","1816-01-05","",""
"llhb","46","00340006.tif","14","1","h","6","H.R. 24","1816-01-05","",""
"llhb","46","00350000.tif","14","1","h","","H.R. 25","1816-01-08","Read twice and committed to a committee of the whole House on Monday next. A Bill To incorporate the Subscribers to the Bank of the United States.","Committee of the Whole House"
"llhb","46","00360002.tif","14","1","h","2","H.R. 25","1816-01-08","",""
"llhb","46","00370003.tif","14","1","h","3","H.R. 25","1816-01-08","",""
"llhb","46","00380004.tif","14","1","h","4","H.R. 25","1816-01-08","",""
"llhb","46","00390005.tif","14","1","h","5","H.R. 25","1816-01-08","",""
"llhb","46","00400006.tif","14","1","h","6","H.R. 25","1816-01-08","",""
"llhb","46","00410007.tif","14","1","h","7","H.R. 25","1816-01-08","",""
"llhb","46","00420008.tif","14","1","h","8","H.R. 25","1816-01-08","",""
"llhb","46","00430009.tif","14","1","h","9","H.R. 25","1816-01-08","",""
"llhb","46","00440010.tif","14","1","h","10","H.R. 25","1816-01-08","",""
"llhb","46","00450011.tif","14","1","h","11","H.R. 25","1816-01-08","",""
"llhb","46","00460012.tif","14","1","h","12","H.R. 25","1816-01-08","",""
"llhb","46","00470013.tif","14","1","h","13","H.R. 25","1816-01-08","",""
"llhb","46","00480014.tif","14","1","h","14","H.R. 25","1816-01-08","",""
"llhb","46","00490015.tif","14","1","h","15","H.R. 25","1816-01-08","",""
"llhb","46","00500016.tif","14","1","h","16","H.R. 25","1816-01-08","",""
"llhb","46","00510017.tif","14","1","h","17","H.R. 25","1816-01-08","",""
"llhb","46","00520018.tif","14","1","h","18","H.R. 25","1816-01-08","",""
