"llhb","44","00010000.tif","11","3","h","","H.R. 2","1810-12-12","Read the first and second time, and committed to a committee of the whole House to-morrow. A Bill For the apportionment of representatives among the several states, according to the third enumeration.","Committee of the Whole House"
"llhb","44","00020000.tif","11","3","h","","H.R. 3","1810-12-14","Read the first and second time, and committed to a committee of the whole House on Wednesday next. A Bill Authorising the issuing of debentures in certain cases.","Committee of the Whole House"
"llhb","44","00030002.tif","11","3","h","2","H.R. 3","1810-12-14","",""
"llhb","44","00040000.tif","11","3","h","","H.R. 4","1810-12-17","Read the first and second time, and committed to a committee of the whole House to-morrow. A Bill To fix the compensation of the additional Assistant Post-master General.","Committee of the Whole House"
"llhb","44","00050000.tif","11","3","h","","H.R. 5","1810-12-18","Read the first and second time, and committed to a committee of the whole House to-morrow. A Bill For the relief of George Armroyd and Company.","Committee of the Whole House"
"llhb","44","00060002.tif","11","3","h","2","H.R. 5","1810-12-18","",""
"llhb","44","00070000.tif","11","3","h","","H.R. 6","1810-12-19","Read the first and second time, and committed to a committee of the whole House on Friday next. A Bill To authorise the Secretary at War, to ascertain and settle, by the appointment of Commissioners, the exterior line of the Public Land at West Point, with the adjoining proprietor.","Committee of the Whole House"
"llhb","44","00080002.tif","11","3","h","2","H.R. 6","1810-12-19","",""
"llhb","44","00090000.tif","11","3","h","","H.R. 7","1810-12-19","Read the first and second time, and committed to a committee of the whole House on Friday next. A Bill For continuing the charter of the Bank of Alexandria, in the district of Columbia.","Committee of the Whole House"
"llhb","44","00100002.tif","11","3","h","2","H.R. 7","1810-12-19","",""
"llhb","44","00110000.tif","11","3","h","","H.R. 8","1810-12-19","Read the first and second time, and committed to a committee of the whole House, on Friday next. A Bill Providing for the final adjustment of claims to lands, and for the sale of the public lands in the territories of Orleans and Louisiana.","Committee of the Whole House"
"llhb","44","00120002.tif","11","3","h","2","H.R. 8","1810-12-19","",""
"llhb","44","00130003.tif","11","3","h","3","H.R. 8","1810-12-19","",""
"llhb","44","00140004.tif","11","3","h","4","H.R. 8","1810-12-19","",""
"llhb","44","00150005.tif","11","3","h","5","H.R. 8","1810-12-19","",""
"llhb","44","00160006.tif","11","3","h","6","H.R. 8","1810-12-19","",""
"llhb","44","00170007.tif","11","3","h","7","H.R. 8","1810-12-19","",""
"llhb","44","00180008.tif","11","3","h","8","H.R. 8","1810-12-19","",""
"llhb","44","00190009.tif","11","3","h","9","H.R. 8","1810-12-19","",""
"llhb","44","00200010.tif","11","3","h","10","H.R. 8","1810-12-19","",""
"llhb","44","00210011.tif","11","3","h","11","H.R. 8","1810-12-19","",""
"llhb","44","00220012.tif","11","3","h","12","H.R. 8","1810-12-19","",""
"llhb","44","00230000.tif","11","3","h","","H.R. 8","1810-12-24","Read, and ordered to be printed. Amendment Proposed by Mr. Poindexter, to the bill ''providing for the final adjustment of claims to lands, and for the sale of the public lands in the territories of Orleans and Louisiana.''",""
"llhb","44","00240000.tif","11","3","h","","H.R. 9","1810-12-19","Read the first and second time, and committed to a committee of the whole House on Friday next. A Bill To continue in force for a further time, the first section of the act, entitled ''An act further to protect the commerce and seamen of the United States against the Barbary powers.''","Committee of the Whole House"
"llhb","44","00250000.tif","11","3","h","","H.R. 10","1810-12-19","Read the first and second time, and committed to a committee of the whole House on Friday next. A Bill Making an additional appropriation, to supply a deficiency in the appropriation for the relief and protection of distressed American Seamen, during the year one thousand eight hundred and ten.","Committee of the Whole House"
"llhb","44","00260000.tif","11","3","h","","H.R. 11","1810-12-20","Read the first and second time, and committed to a committee of the whole House, on Monday next. A Bill To incorporate the subscribers to the Bank of Washington.","Committee of the Whole House"
"llhb","44","00270002.tif","11","3","h","2","H.R. 11","1810-12-20","",""
"llhb","44","00280003.tif","11","3","h","3","H.R. 11","1810-12-20","",""
"llhb","44","00290004.tif","11","3","h","4","H.R. 11","1810-12-20","",""
"llhb","44","00300005.tif","11","3","h","5","H.R. 11","1810-12-20","",""
"llhb","44","00310006.tif","11","3","h","6","H.R. 11","1810-12-20","",""
"llhb","44","00320007.tif","11","3","h","7","H.R. 11","1810-12-20","",""
"llhb","44","00330008.tif","11","3","h","8","H.R. 11","1810-12-20","",""
"llhb","44","00340009.tif","11","3","h","9","H.R. 11","1810-12-20","",""
"llhb","44","00350010.tif","11","3","h","10","H.R. 11","1810-12-20","",""
"llhb","44","00360011.tif","11","3","h","11","H.R. 11","1810-12-20","",""
"llhb","44","00370000.tif","11","3","h","","H.R. 12","1810-12-20","Read the first and second time, and committed to a committee of the whole House on Tuesday next. A Bill For incorporating the Protestant Episcopal Church in the town of Alexandria, in the District of Columbia.","Committee of the Whole House"
"llhb","44","00380002.tif","11","3","h","2","H.R. 12","1810-12-20","",""
"llhb","44","00390003.tif","11","3","h","3","H.R. 12","1810-12-20","",""
"llhb","44","00400004.tif","11","3","h","4","H.R. 12","1810-12-20","",""
"llhb","44","00410005.tif","11","3","h","5","H.R. 12","1810-12-20","",""
"llhb","44","00420006.tif","11","3","h","6","H.R. 12","1810-12-20","",""
"llhb","44","00430007.tif","11","3","h","7","H.R. 12","1810-12-20","",""
"llhb","44","00440000.tif","11","3","h","","H.R. 13","1810-12-21","Read the first and second time, and committed to a committee of the whole House on Monday next. A Bill Providing for the removal of the land office established at Nashville in the state of Tennessee, and Canton in the state of Ohio; and to authorise the register and receiver of public monies to superintend the public sales of land in the district east of Pearl river.","Committee of the Whole House"
"llhb","44","00450002.tif","11","3","h","2","H.R. 13","1810-12-21","",""
"llhb","44","00460000.tif","11","3","h","","H.R. 13","1810-12-26","Read the first and second time, and committed to a committee of the whole House on Friday next. A Bill Providing for the removal of the land office established at Nashville in the state of Tennessee, and Canton in the state of Ohio; and to authorise the register and receiver of public monies to superintend the public sales of land, in the district east of Pearl river.","Committee of the Whole House"
"llhb","44","00470002.tif","11","3","h","2","H.R. 13","1810-12-26","",""
"llhb","44","00480000.tif","11","3","h","","H.R. 14","1810-12-24","Read the first and second time, and committed to a committee of the whole House, on Thursday next. A Bill Giving a further compensation to the witnesses who attended the trial of Aaron Burr, before the circuit court of the United States, for the District of Virginia.","Committee of the Whole House"
"llhb","44","00490000.tif","11","3","h","","H.R. 15","1810-12-27","Read the first and second time, and committed to a committee of the whole House on Monday next. A Bill To enable the people of the territory of Orleans to form a constitution and state government, and for the admission of such state into the Union, on an equal footing with the original states; and for other purposes.","Committee of the Whole House"
"llhb","44","00500002.tif","11","3","h","2","H.R. 15","1810-12-27","",""
"llhb","44","00510003.tif","11","3","h","3","H.R. 15","1810-12-27","",""
"llhb","44","00520004.tif","11","3","h","4","H.R. 15","1810-12-27","",""
"llhb","44","00530005.tif","11","3","h","5","H.R. 15","1810-12-27","",""
"llhb","44","00540000.tif","11","3","h","","H.R. 16","1810-12-28","Read the first and second time, and committed to a committee of the whole House, on Tuesday next. A Bill Authorising the Secretary of State to cause a general Index to the laws of the United States to be made, printed and distributed.","Committee of the Whole House"
"llhb","44","00550000.tif","11","3","h","","H.R. 17","1810-12-28","Read the first and second time, and committed to a committee of the whole House on Monday next. A Bill In relation to the Pensions and Rations of the Officers of the Navy.","Committee of the Whole House"
"llhb","44","00560002.tif","11","3","h","2","H.R. 17","1810-12-28","",""
"llhb","44","00570000.tif","11","3","h","","H.R. 18","1810-12-29","Read the first and second time, and committed to a committee of the whole House on Monday next. A Bill Concerning the Bank of Alexandria.","Committee of the Whole House"
"llhb","44","00580002.tif","11","3","h","2","H.R. 18","1810-12-29","",""
"llhb","44","00590003.tif","11","3","h","3","H.R. 18","1810-12-29","",""
"llhb","44","00600004.tif","11","3","h","4","H.R. 18","1810-12-29","",""
"llhb","44","00610005.tif","11","3","h","5","H.R. 18","1810-12-29","",""
"llhb","44","00620006.tif","11","3","h","6","H.R. 18","1810-12-29","",""
"llhb","44","00630007.tif","11","3","h","7","H.R. 18","1810-12-29","",""
"llhb","44","00640008.tif","11","3","h","8","H.R. 18","1810-12-29","",""
